Category,City,Country,Customer_ID,Customer_Name,Discount,Order_Date,Order_ID,Order_Priority,Product_ID,Product_Name,Profit,Quantity,Region,Segment,Ship_Date,Ship_Mode,Shipping_Cost,Sub_Category,weeknum
Office Supplies,Aurora,United States,FM-143804,Fred McMath,0.2,2013-12-12 00:00:00.000,US-2013-135720,High,OFF-ST-10001963,Tennsco Regal Shelving Units,-51.7191,3,West,Consumer,2013-12-14 00:00:00.000,Second Class,34.94,Storage,50
Technology,Aurora,United States,FM-143804,Fred McMath,0.2,2013-12-12 00:00:00.000,US-2013-135720,High,TEC-AC-10001267,Imation 32GB Pocket Pro USB 3.0 Flash Drive - 32 GB - Black - 1 P ...,29.95,5,West,Consumer,2013-12-14 00:00:00.000,Second Class,8.86,Accessories,50
Technology,Aurora,United States,FM-143804,Fred McMath,0.2,2013-12-12 00:00:00.000,US-2013-135720,High,TEC-PH-10002103,Jabra SPEAK 410,30.0768,4,West,Consumer,2013-12-14 00:00:00.000,Second Class,31.51,Phones,50
Office Supplies,Colorado Springs,United States,RC-198254,Roy Collins,0.2,2013-12-27 00:00:00.000,CA-2013-114538,High,OFF-AR-10002445,SANFORD Major Accent Highlighters,2.5488,2,West,Consumer,2013-12-28 00:00:00.000,First Class,2.49,Art,52
Office Supplies,Aurora,United States,TP-215654,Tracy Poddar,0.2,2014-01-15 00:00:00.000,US-2014-106131,Critical,OFF-ST-10003638,Mobile Personal File Cube,14.7546,9,West,Corporate,2014-01-17 00:00:00.000,First Class,4.95,Storage,3
Technology,Aurora,United States,TP-215654,Tracy Poddar,0.2,2014-01-15 00:00:00.000,US-2014-106131,Critical,TEC-AC-10003027,Imation 8GB Mini TravelDrive USB 2.0 Flash Drive,-14.7931,7,West,Corporate,2014-01-17 00:00:00.000,First Class,41.09,Accessories,3
Office Supplies,Denver,United States,SE-201104,Sanjit Engle,0.2,2014-03-14 00:00:00.000,CA-2014-105851,Low,OFF-SU-10002881,Martin Yale Chadless Opener Electric Letter Opener,-299.8116,2,West,Consumer,2014-03-21 00:00:00.000,Standard Class,101.95,Supplies,11
Office Supplies,Louisville,United States,LH-170204,Lisa Hazard,0.2,2014-05-06 00:00:00.000,CA-2014-105991,High,OFF-EN-10002600,"Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2",7.434,9,West,Consumer,2014-05-07 00:00:00.000,First Class,2.83,Envelopes,19
Technology,Fort Collins,United States,AP-109154,Arthur Prichep,0.2,2014-09-24 00:00:00.000,US-2014-132059,Low,TEC-AC-10003280,Belkin F8E887 USB Wired Ergonomic Keyboard,0.5998,2,West,Consumer,2014-09-30 00:00:00.000,Standard Class,5.94,Accessories,39
Furniture,Fort Collins,United States,HA-149054,Helen Abelman,0.2,2014-10-23 00:00:00.000,CA-2014-130141,Critical,FUR-CH-10000749,Office Star - Ergonomic Mid Back Chair with 2-Way Adjustable Arms,-28.9568,4,West,Consumer,2014-10-25 00:00:00.000,Second Class,103.4,Chairs,43
Office Supplies,Denver,United States,RH-194954,Rick Hansen,0.2,2014-11-29 00:00:00.000,CA-2014-121538,High,OFF-PA-10004071,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",31.0688,2,West,Consumer,2014-12-02 00:00:00.000,First Class,11.36,Paper,48
Furniture,Thornton,United States,LC-168704,Lena Cacioppo,0.2,2014-12-04 00:00:00.000,CA-2014-118017,High,FUR-FU-10004053,DAX Two-Tone Silver Metal Document Frame,4.6552,1,West,Consumer,2014-12-07 00:00:00.000,Second Class,3.39,Furnishings,49
Furniture,Thornton,United States,LC-168704,Lena Cacioppo,0.2,2014-12-04 00:00:00.000,CA-2014-118017,High,FUR-FU-10004270,"Eldon Image Series Desk Accessories, Burgundy",3.344,5,West,Consumer,2014-12-07 00:00:00.000,Second Class,1.32,Furnishings,49
Furniture,Thornton,United States,LC-168704,Lena Cacioppo,0.2,2014-12-04 00:00:00.000,CA-2014-118017,High,FUR-FU-10004351,Staples,7.0128,3,West,Consumer,2014-12-07 00:00:00.000,Second Class,4.19,Furnishings,49
Office Supplies,Thornton,United States,LC-168704,Lena Cacioppo,0.2,2014-12-04 00:00:00.000,CA-2014-118017,High,OFF-AR-10003856,Newell 344,1.0008,6,West,Consumer,2014-12-07 00:00:00.000,Second Class,1.18,Art,49
Office Supplies,Thornton,United States,LC-168704,Lena Cacioppo,0.2,2014-12-04 00:00:00.000,CA-2014-118017,High,OFF-PA-10002246,"Wirebound Four 2-3/4 x 5 Forms per Page, 400 Sets per Book",3.741,2,West,Consumer,2014-12-07 00:00:00.000,Second Class,1.24,Paper,49
Office Supplies,Thornton,United States,LC-168704,Lena Cacioppo,0.2,2014-12-04 00:00:00.000,CA-2014-118017,High,OFF-SU-10004782,"Elite 5"" Scissors",5.915,7,West,Consumer,2014-12-07 00:00:00.000,Second Class,5.84,Supplies,49
Technology,Thornton,United States,LC-168704,Lena Cacioppo,0.2,2014-12-04 00:00:00.000,CA-2014-118017,High,TEC-AC-10002006,Memorex Micro Travel Drive 16 GB,10.5534,6,West,Consumer,2014-12-07 00:00:00.000,Second Class,2.18,Accessories,49
Technology,Thornton,United States,LC-168704,Lena Cacioppo,0.2,2014-12-04 00:00:00.000,CA-2014-118017,High,TEC-AC-10002006,Memorex Micro Travel Drive 16 GB,14.0712,8,West,Consumer,2014-12-07 00:00:00.000,Second Class,11.91,Accessories,49
Furniture,Denver,United States,AP-109154,Arthur Prichep,0.2,2011-08-23 00:00:00.000,CA-2011-124737,Medium,FUR-FU-10003274,Regeneration Desk Collection,1.2672,3,West,Consumer,2011-08-27 00:00:00.000,Standard Class,0.33,Furnishings,35
Office Supplies,Denver,United States,AP-109154,Arthur Prichep,0.2,2011-08-23 00:00:00.000,CA-2011-124737,Medium,OFF-PA-10000019,Xerox 1931,10.8864,6,West,Consumer,2011-08-27 00:00:00.000,Standard Class,2.95,Paper,35
Office Supplies,Denver,United States,AP-109154,Arthur Prichep,0.2,2011-08-23 00:00:00.000,CA-2011-124737,Medium,OFF-PA-10001837,Xerox 1976,5.4432,3,West,Consumer,2011-08-27 00:00:00.000,Standard Class,0.84,Paper,35
Office Supplies,Denver,United States,AP-109154,Arthur Prichep,0.2,2011-08-23 00:00:00.000,CA-2011-124737,Medium,OFF-PA-10001125,Xerox 1988,69.705,9,West,Consumer,2011-08-27 00:00:00.000,Standard Class,18.53,Paper,35
Office Supplies,Denver,United States,AP-109154,Arthur Prichep,0.2,2011-08-23 00:00:00.000,CA-2011-124737,Medium,OFF-SU-10004661,Acme Titanium Bonded Scissors,0.51,1,West,Consumer,2011-08-27 00:00:00.000,Standard Class,0.59,Supplies,35
Technology,Denver,United States,AP-109154,Arthur Prichep,0.2,2011-08-23 00:00:00.000,CA-2011-124737,Medium,TEC-PH-10000149,Cisco SPA525G2 IP Phone - Wireless,10.773,9,West,Consumer,2011-08-27 00:00:00.000,Standard Class,16.43,Phones,35
Office Supplies,Aurora,United States,BF-110054,Barry Franz,0.2,2011-09-25 00:00:00.000,CA-2011-141355,Medium,OFF-AR-10003179,Dixon Ticonderoga Core-Lock Colored Pencils,2.3686,2,West,Home Office,2011-09-30 00:00:00.000,Standard Class,0.89,Art,40
Office Supplies,Denver,United States,RA-199154,Russell Applegate,0.2,2011-11-01 00:00:00.000,CA-2011-134313,Medium,OFF-AR-10001897,Model L Table or Wall-Mount Pencil Sharpener,4.3176,3,West,Consumer,2011-11-07 00:00:00.000,Standard Class,2.12,Art,45
Technology,Denver,United States,RA-199154,Russell Applegate,0.2,2011-11-01 00:00:00.000,CA-2011-134313,Medium,TEC-PH-10001795,ClearOne CHATAttach 160 - speaker phone,247.996,4,West,Consumer,2011-11-07 00:00:00.000,Standard Class,235.13,Phones,45
Furniture,Louisville,United States,TZ-215804,Tracy Zic,0.2,2011-11-11 00:00:00.000,CA-2011-163419,Medium,FUR-CH-10000665,"Global Airflow Leather Mesh Back Chair, Black",75.49,5,West,Consumer,2011-11-14 00:00:00.000,Second Class,48.78,Chairs,46
Office Supplies,Louisville,United States,TZ-215804,Tracy Zic,0.2,2011-11-11 00:00:00.000,CA-2011-163419,Medium,OFF-AR-10000034,"BIC Brite Liner Grip Highlighters, Assorted, 5/Pack",0.8056,1,West,Consumer,2011-11-14 00:00:00.000,Second Class,0.42,Art,46
Technology,Louisville,United States,TZ-215804,Tracy Zic,0.2,2011-11-11 00:00:00.000,CA-2011-163419,Medium,TEC-PH-10000560,Samsung Galaxy S III - 16GB - pebble blue (T-Mobile),55.9984,2,West,Consumer,2011-11-14 00:00:00.000,Second Class,25.16,Phones,46
Office Supplies,Aurora,United States,TC-214754,Tony Chapman,0.2,2012-04-27 00:00:00.000,CA-2012-151841,Medium,OFF-AP-10003971,Belkin 6 Outlet Metallic Surge Strip,3.267,5,West,Home Office,2012-05-02 00:00:00.000,Standard Class,3.98,Appliances,17
Office Supplies,Aurora,United States,TC-214754,Tony Chapman,0.2,2012-04-27 00:00:00.000,CA-2012-151841,Medium,OFF-SU-10001574,Acme Value Line Scissors,0.73,2,West,Home Office,2012-05-02 00:00:00.000,Standard Class,0.36,Supplies,17
Technology,Louisville,United States,AB-101654,Alan Barnes,0.2,2012-05-10 00:00:00.000,CA-2012-144043,Medium,TEC-AC-10002718,Belkin Standard 104 key USB Keyboard,-2.918,4,West,Consumer,2012-05-15 00:00:00.000,Standard Class,4.29,Accessories,19
Technology,Louisville,United States,LT-167654,Larry Tron,0.2,2012-05-12 00:00:00.000,US-2012-122910,Medium,TEC-PH-10000441,VTech DS6151,20.1584,2,West,Consumer,2012-05-16 00:00:00.000,Standard Class,16.85,Phones,19
Office Supplies,Pueblo,United States,JH-161804,Justin Hirsh,0.2,2012-05-25 00:00:00.000,CA-2012-138898,Medium,OFF-AP-10004487,Kensington 4 Outlet MasterPiece Compact Power Control Center,84.5728,13,West,Consumer,2012-05-29 00:00:00.000,Standard Class,42.17,Appliances,21
Office Supplies,Aurora,United States,ZC-219104,Zuschuss Carroll,0.2,2012-09-28 00:00:00.000,CA-2012-106978,Medium,OFF-EN-10004483,"#10 White Business Envelopes,4 1/8 x 9 1/2",4.2309,1,West,Consumer,2012-10-04 00:00:00.000,Standard Class,0.38,Envelopes,39
Office Supplies,Aurora,United States,ZC-219104,Zuschuss Carroll,0.2,2012-09-28 00:00:00.000,CA-2012-106978,Medium,OFF-FA-10003021,Staples,0.846,3,West,Consumer,2012-10-04 00:00:00.000,Standard Class,0.44,Fasteners,39
Office Supplies,Aurora,United States,SC-204404,Shaun Chance,0.2,2012-10-01 00:00:00.000,CA-2012-166135,Medium,OFF-ST-10002974,"Trav-L-File Heavy-Duty Shuttle II, Black",17.428,4,West,Corporate,2012-10-06 00:00:00.000,Standard Class,6.43,Storage,40
Office Supplies,Thornton,United States,RP-193904,Resi Pölking,0.2,2012-10-02 00:00:00.000,CA-2012-128356,Medium,OFF-SU-10004290,"Acme Design Line 8"" Stainless Steel Bent Scissors w/Champagne Handles, 3-1/8"" Cut",0.9576,2,West,Consumer,2012-10-07 00:00:00.000,Standard Class,1.19,Supplies,40
Furniture,Denver,United States,FA-142304,Frank Atkinson,0.2,2012-10-30 00:00:00.000,US-2012-131359,Medium,FUR-FU-10003026,"Eldon Regeneration Recycled Desk Accessories, Black",3.6784,4,West,Corporate,2012-11-02 00:00:00.000,Second Class,0.24,Furnishings,44
Technology,Denver,United States,FA-142304,Frank Atkinson,0.2,2012-10-30 00:00:00.000,US-2012-131359,Medium,TEC-CO-10001571,Sharp 1540cs Digital Laser Copier,164.997,1,West,Corporate,2012-11-02 00:00:00.000,Second Class,39.61,Copiers,44
Technology,Denver,United States,FA-142304,Frank Atkinson,0.2,2012-10-30 00:00:00.000,US-2012-131359,Medium,TEC-PH-10004531,OtterBox Commuter Series Case - iPhone 5 & 5s,30.786,5,West,Corporate,2012-11-02 00:00:00.000,Second Class,6.31,Phones,44
Furniture,Aurora,United States,LC-168704,Lena Cacioppo,0.2,2012-11-13 00:00:00.000,US-2012-156867,Medium,FUR-FU-10004006,"Deflect-o DuraMat Lighweight, Studded, Beveled Mat for Low Pile Carpeting",-3.8385,3,West,Consumer,2012-11-17 00:00:00.000,Standard Class,6.22,Furnishings,46
Technology,Aurora,United States,LC-168704,Lena Cacioppo,0.2,2012-11-13 00:00:00.000,US-2012-156867,Medium,TEC-AC-10001552,Logitech K350 2.4Ghz Wireless Keyboard,-26.8758,6,West,Consumer,2012-11-17 00:00:00.000,Standard Class,10.35,Accessories,46
Office Supplies,Colorado Springs,United States,HG-149654,Henry Goldwyn,0.2,2012-12-08 00:00:00.000,CA-2012-156118,Medium,OFF-PA-10000533,Southworth Parchment Paper & Envelopes,5.1012,3,West,Corporate,2012-12-12 00:00:00.000,Standard Class,0.95,Paper,49
Furniture,Colorado Springs,United States,IM-150704,Irene Maddox,0.2,2012-12-11 00:00:00.000,CA-2012-104346,Medium,FUR-FU-10001473,DAX Wood Document Frame,10.984,5,West,Consumer,2012-12-16 00:00:00.000,Standard Class,2.83,Furnishings,50
Furniture,Colorado Springs,United States,IM-150704,Irene Maddox,0.2,2012-12-11 00:00:00.000,CA-2012-104346,Medium,FUR-FU-10002456,"Master Caster Door Stop, Large Neon Orange",15.0696,9,West,Consumer,2012-12-16 00:00:00.000,Standard Class,5.07,Furnishings,50
Office Supplies,Colorado Springs,United States,IM-150704,Irene Maddox,0.2,2012-12-11 00:00:00.000,CA-2012-104346,Medium,OFF-AR-10001473,Newell 313,1.148,5,West,Consumer,2012-12-16 00:00:00.000,Standard Class,0.91,Art,50
Office Supplies,Colorado Springs,United States,IM-150704,Irene Maddox,0.2,2012-12-11 00:00:00.000,CA-2012-104346,Medium,OFF-AR-10001545,Newell 326,0.4752,3,West,Consumer,2012-12-16 00:00:00.000,Standard Class,0.23,Art,50
Office Supplies,Colorado Springs,United States,IM-150704,Irene Maddox,0.2,2012-12-11 00:00:00.000,CA-2012-104346,Medium,OFF-PA-10003256,Avery Personal Creations Heavyweight Cards,9.6936,3,West,Consumer,2012-12-16 00:00:00.000,Standard Class,2.57,Paper,50
Office Supplies,Colorado Springs,United States,IM-150704,Irene Maddox,0.2,2012-12-11 00:00:00.000,CA-2012-104346,Medium,OFF-PA-10001166,Xerox 1932,28.7064,3,West,Consumer,2012-12-16 00:00:00.000,Standard Class,3.11,Paper,50
Technology,Colorado Springs,United States,IM-150704,Irene Maddox,0.2,2012-12-11 00:00:00.000,CA-2012-104346,Medium,TEC-AC-10004396,Logitech Keyboard K120,-6.534,4,West,Consumer,2012-12-16 00:00:00.000,Standard Class,3.28,Accessories,50
Furniture,Colorado Springs,United States,CL-127004,Craig Leslie,0.2,2013-04-25 00:00:00.000,CA-2013-149279,Medium,FUR-CH-10004287,SAFCO Arco Folding Chair,149.148,6,West,Home Office,2013-04-29 00:00:00.000,Standard Class,123.77,Chairs,17
Office Supplies,Colorado Springs,United States,CL-127004,Craig Leslie,0.2,2013-04-25 00:00:00.000,CA-2013-149279,Medium,OFF-PA-10003441,Xerox 226,5.4432,3,West,Home Office,2013-04-29 00:00:00.000,Standard Class,0.56,Paper,17
Office Supplies,Denver,United States,EH-140054,Erica Hernandez,0.2,2013-04-29 00:00:00.000,CA-2013-152814,Medium,OFF-PA-10001970,Xerox 1881,9.9468,3,West,Home Office,2013-05-03 00:00:00.000,Standard Class,1.99,Paper,18
Furniture,Parker,United States,MY-173804,Maribeth Yedwab,0.2,2013-05-31 00:00:00.000,US-2013-105578,Medium,FUR-CH-10001215,Global Troy Executive Leather Low-Back Tilter,50.098,2,West,Corporate,2013-06-05 00:00:00.000,Standard Class,85.46,Chairs,22
Office Supplies,Parker,United States,MY-173804,Maribeth Yedwab,0.2,2013-05-31 00:00:00.000,US-2013-105578,Medium,OFF-PA-10000357,"White Dual Perf Computer Printout Paper, 2700 Sheets, 1 Part, Heavyweight, 20 lbs., 14 7/8 x 11",11.8871,1,West,Corporate,2013-06-05 00:00:00.000,Standard Class,1.92,Paper,22
Furniture,Denver,United States,LS-169454,Linda Southworth,0.2,2013-07-19 00:00:00.000,CA-2013-114727,Medium,FUR-CH-10002331,Hon 4700 Series Mobuis Mid-Back Task Chairs with Adjustable Arms,10.6794,3,West,Corporate,2013-07-25 00:00:00.000,Standard Class,45.32,Chairs,29
Furniture,Denver,United States,LS-169454,Linda Southworth,0.2,2013-07-19 00:00:00.000,CA-2013-114727,Medium,FUR-CH-10002335,Hon GuestStacker Chair,40.8006,3,West,Corporate,2013-07-25 00:00:00.000,Standard Class,33.19,Chairs,29
Office Supplies,Denver,United States,LS-169454,Linda Southworth,0.2,2013-07-19 00:00:00.000,CA-2013-114727,Medium,OFF-ST-10000689,"Fellowes Strictly Business Drawer File, Letter/Legal Size",-33.804,3,West,Corporate,2013-07-25 00:00:00.000,Standard Class,16.67,Storage,29
Office Supplies,Denver,United States,LS-169454,Linda Southworth,0.2,2013-07-19 00:00:00.000,CA-2013-114727,Medium,OFF-ST-10002292,"Sauder Facets Collection Locker/File Cabinet, Sky Alder Finish",0.0,2,West,Corporate,2013-07-25 00:00:00.000,Standard Class,29.41,Storage,29
Office Supplies,Aurora,United States,ME-177254,Max Engle,0.2,2013-08-16 00:00:00.000,US-2013-123470,Medium,OFF-AP-10003287,Tripp Lite TLP810NET Broadband Surge for Modem/Fax,12.2328,3,West,Consumer,2013-08-22 00:00:00.000,Standard Class,10.98,Appliances,33
Office Supplies,Englewood,United States,CS-121304,Chad Sievert,0.2,2013-08-29 00:00:00.000,US-2013-144211,Medium,OFF-PA-10002246,"Wirebound Four 2-3/4 x 5 Forms per Page, 400 Sets per Book",5.6115,3,West,Consumer,2013-09-03 00:00:00.000,Standard Class,1.71,Paper,35
Technology,Englewood,United States,CS-121304,Chad Sievert,0.2,2013-08-29 00:00:00.000,US-2013-144211,Medium,TEC-PH-10002890,AT&T 17929 Lendline Telephone,8.1432,3,West,Consumer,2013-09-03 00:00:00.000,Standard Class,7.73,Phones,35
Furniture,Louisville,United States,PO-191804,Philisse Overcash,0.2,2013-09-13 00:00:00.000,CA-2013-151148,Medium,FUR-CH-10002304,"Global Stack Chair without Arms, Black",5.196,4,West,Home Office,2013-09-14 00:00:00.000,Same Day,2.65,Chairs,37
Technology,Louisville,United States,PO-191804,Philisse Overcash,0.2,2013-09-13 00:00:00.000,CA-2013-151148,Medium,TEC-PH-10001870,Lunatik TT5L-002 Taktik Strike Impact Protection System for iPhone 5,9.1845,3,West,Home Office,2013-09-14 00:00:00.000,Same Day,14.37,Phones,37
Furniture,Broomfield,United States,SM-209504,Suzanne McNair,0.2,2013-09-23 00:00:00.000,CA-2013-125724,Medium,FUR-FU-10000246,Aluminum Document Frame,8.554,7,West,Corporate,2013-09-28 00:00:00.000,Standard Class,3.15,Furnishings,39
Furniture,Denver,United States,CC-126104,Corey Catlett,0.2,2013-10-11 00:00:00.000,CA-2013-157707,Medium,FUR-CH-10004853,"Global Manager's Adjustable Task Chair, Storm",13.5882,1,West,Corporate,2013-10-13 00:00:00.000,First Class,15.39,Chairs,41
Technology,Denver,United States,CC-126104,Corey Catlett,0.2,2013-10-11 00:00:00.000,CA-2013-157707,Medium,TEC-PH-10002583,iOttie HLCRIO102 Car Mount,-2.9985,1,West,Corporate,2013-10-13 00:00:00.000,First Class,0.44,Phones,41
Technology,Longmont,United States,AS-102254,Alan Schoenberger,0.2,2013-12-03 00:00:00.000,CA-2013-143154,Medium,TEC-AC-10002942,WD My Passport Ultra 1TB Portable External Hard Drive,-6.21,3,West,Corporate,2013-12-09 00:00:00.000,Standard Class,3.86,Accessories,49
Office Supplies,Denver,United States,SH-199754,Sally Hughsby,0.2,2013-12-27 00:00:00.000,CA-2013-151512,Medium,OFF-AP-10000252,Harmony HEPA Quiet Air Purifiers,3.51,2,West,Corporate,2014-01-03 00:00:00.000,Standard Class,1.45,Appliances,52
Office Supplies,Louisville,United States,BP-110954,Bart Pistole,0.2,2014-02-21 00:00:00.000,CA-2014-105445,Medium,OFF-FA-10001229,Staples,3.0654,3,West,Corporate,2014-02-26 00:00:00.000,Second Class,0.48,Fasteners,8
Office Supplies,Louisville,United States,SR-204254,Sharelle Roach,0.2,2014-04-18 00:00:00.000,CA-2014-134845,Medium,OFF-PA-10002005,Xerox 225,7.2576,4,West,Home Office,2014-04-24 00:00:00.000,Standard Class,0.98,Paper,16
Furniture,Greeley,United States,SO-203354,Sean O'Donnell,0.2,2014-04-24 00:00:00.000,CA-2014-101700,Medium,FUR-FU-10001025,"Eldon Imàge Series Desk Accessories, Clear",3.3534,3,West,Consumer,2014-04-27 00:00:00.000,First Class,1.02,Furnishings,17
Office Supplies,Greeley,United States,SO-203354,Sean O'Donnell,0.2,2014-04-24 00:00:00.000,CA-2014-101700,Medium,OFF-EN-10003134,Staples,7.008,2,West,Consumer,2014-04-27 00:00:00.000,First Class,1.51,Envelopes,17
Office Supplies,Commerce City,United States,RA-199454,Ryan Akin,0.2,2014-06-18 00:00:00.000,CA-2014-146346,Medium,OFF-ST-10001418,Carina Media Storage Towers in Natural & Black,-32.9292,3,West,Consumer,2014-06-21 00:00:00.000,First Class,13.28,Storage,25
Technology,Denver,United States,NP-187004,Nora Preis,0.2,2014-06-27 00:00:00.000,CA-2014-138310,Medium,TEC-AC-10001990,Kensington Orbit Wireless Mobile Trackball for PC and Mac,64.7892,9,West,Consumer,2014-07-01 00:00:00.000,Standard Class,24.99,Accessories,26
Office Supplies,Loveland,United States,HM-148604,Harry Marie,0.2,2014-08-05 00:00:00.000,CA-2014-132738,Medium,OFF-EN-10001141,"Manila Recycled Extra-Heavyweight Clasp Envelopes, 6"" x 9""",3.1842,1,West,Corporate,2014-08-08 00:00:00.000,First Class,1.15,Envelopes,32
Office Supplies,Loveland,United States,HM-148604,Harry Marie,0.2,2014-08-05 00:00:00.000,CA-2014-132738,Medium,OFF-PA-10001752,Hammermill CopyPlus Copy Paper (20Lb. and 84 Bright),2.8884,2,West,Corporate,2014-08-08 00:00:00.000,First Class,0.98,Paper,32
Furniture,Louisville,United States,SC-208454,Sung Chung,0.2,2014-08-22 00:00:00.000,CA-2014-117646,Medium,FUR-FU-10001037,"DAX Charcoal/Nickel-Tone Document Frame, 5 x 7",7.11,3,West,Consumer,2014-08-26 00:00:00.000,Standard Class,0.87,Furnishings,34
Office Supplies,Louisville,United States,SC-208454,Sung Chung,0.2,2014-08-22 00:00:00.000,CA-2014-117646,Medium,OFF-PA-10001950,Southworth 25% Cotton Antique Laid Paper & Envelopes,2.085,1,West,Consumer,2014-08-26 00:00:00.000,Standard Class,0.36,Paper,34
Office Supplies,Louisville,United States,SC-208454,Sung Chung,0.2,2014-08-22 00:00:00.000,CA-2014-117646,Medium,OFF-ST-10000036,"Recycled Data-Pak for Archival Bound Computer Printouts, 12-1/2 x 12-1/2 x 16",20.7459,3,West,Consumer,2014-08-26 00:00:00.000,Standard Class,10.89,Storage,34
